|user|item|rating|review
2364|evroult|poco f2 pro|9.4|very good everywhere the best value for money i have ever seen
2365|dougcosta7|poco f2 pro|9.7|great cost benefit
2366|Djimy|poco f2 pro|9.3|excellent value 
2367|camilo.vladimir|poco f2 pro|6.3|the screen has a horrible green tint and some bugs
2368|baticor|poco f2 pro|10.0|fluid efficient in all areas 
2369|Pocopoco|poco f2 pro|10.0|incredible at this price
2370|carlopc5700|samsung galaxy s21 fe 5g|9.4|valid phone recommended
2371|nikosemertzakis|samsung galaxy s21 fe 5g|9.3|it is good
2372|arashesabat011|samsung galaxy s21 fe 5g|9.4|it is one of the best phone in this range of price
2373|ioannis-g-binas-6310d3f8e6a31|samsung galaxy s21 fe 5g|8.7|very good device after its price drop
2374|Skittelser|samsung galaxy s21 fe 5g|9.5|for the price there is nothing better
2375|lautarolosio|samsung galaxy s21 fe 5g|9.0|it is a great value with little compromises
2376|JoKa|samsung galaxy s21 fe 5g|9.7|nice smartphone overall
2377|Pher-|samsung galaxy s21 fe 5g|10.0|best upper midrange/semi flagship option
2378|icltcivsv|samsung galaxy s21 fe 5g|9.4|it is beautiful powerful and shoots well
2379|agusaot|samsung galaxy s21 fe 5g|6.4|telephone for non professional use
2380|adauctoiglesias|samsung galaxy s21 fe 5g|9.9|excellent
2381|DavidPastoriza|samsung galaxy s21 fe 5g|10.0|the best s21
2382|vincentpignol83|samsung galaxy s21 fe 5g|8.2|this phone is truly exquisite to use
2383|sebastian.marquezshipley|samsung galaxy s21 fe 5g|9.9|perfect
2384|JoaquinRey|samsung galaxy s21 fe 5g|8.6|a very good mobile the battery is disappointing
2385|mariolaymon|samsung galaxy s21 fe 5g|9.0|recommendable
2386|zGhouzTy|samsung galaxy s21 fe 5g|9.0|a good phone
2387|Gunter|samsung galaxy s21 fe 5g|8.9|a mobile with a lot of potential but overshadowed by its battery and overheating
2388|TecnoBeto|samsung galaxy s21 fe 5g|9.2|today the quality price par excellence 
2389|andream8620|samsung galaxy s21 fe 5g|8.3|great smartphone
2390|bryandavidascencio|samsung galaxy s21 fe 5g|9.7|very fluid in daily use and extremely good cameras
2391|roymora2005|samsung galaxy s21 fe 5g|9.2|i have it now and in the middle of 2023 it is recommended due to its price but i plan to change it soon for the s23 plus
2392|ahmianhs123|samsung galaxy s21 fe 5g|9.0|it seems to me an excellent mobile in almost all aspects
2393|naj42galaxy|samsung galaxy s21 fe 5g|10.0|a very good phone
2394|tondapaz|samsung galaxy s21 fe 5g|6.5|the phone in general is but needs updating
2395|reapersunshine|samsung galaxy s21 fe 5g|8.9|excellent
2396|roberto-bravo-6234cae0a6e24|samsung galaxy s21 fe 5g|9.5|good quality in every way just wait for it to go down
2397|leonel-rodrigo-62f104998634f|samsung galaxy s21 fe 5g|9.5|almost perfect
2398|brunsolla|samsung galaxy s21 fe 5g|9.0|excellent phone in all the battery can be improved
2399|giovann.esequiel|samsung galaxy s21 fe 5g|7.0|a powerful weak in the battery
2400|guilhermemanoel250|samsung galaxy s21 fe 5g|9.1|i have had it for three months and i am loving it
2401|alearmoa60|samsung galaxy s21 fe 5g|10.0|if you are a fan of the samsung brand you can not have the s21fe
2402|langevale|samsung galaxy s21 fe 5g|6.5|slow device get a top of the line
2403|thiago.caiconte02|samsung galaxy s21 fe 5g|9.4|very good cell phone
2404|romanssg510|samsung galaxy s21 fe 5g|9.0|an excellent device if another percentage of the normal set
2405|teteblue78|samsung galaxy s21 fe 5g|8.4|overall good phone for the price
2406|holgerbleier.hb|samsung galaxy s21 fe 5g|10.0|top smartphone with very good camera and performance
2407|AlExAnDrE_0o0|samsung galaxy s21 fe 5g|9.8|i bought it a few months ago always satisfied with my purchase
2408|andresvb1970|samsung galaxy s21 fe 5g|9.5|fantastic
2409|TotalZeta|samsung galaxy s21 fe 5g|8.9|it is a very good cell phone for its price
2410|george.pl.mail|samsung galaxy s21 fe 5g|4.2|very expensive for what it offers
2411|paulina20100305|samsung galaxy s21 fe 5g|9.1|one of the best cell phones i have tried
2412|alexandrkuk555|samsung galaxy s21 fe 5g|10.0|6 months old very happy with the purchase
2413|alkras28|samsung galaxy s21 fe 5g|9.0|powerful functional and comfortable although with a battery that could be improved
2414|ahmianhn1|samsung galaxy s21 fe 5g|8.5|it seems mobile to me but it lacks battery
2415|ghost414.jacc|samsung galaxy s21 ultra|9.1|amazing phone 
2416|skdiamond1959|samsung galaxy s21 ultra|3.0|i wish i had never gotten this phone 
2417|xatzitil|samsung galaxy s21 ultra|10.0|the best android device
2418|badrearrar6|samsung galaxy s21 ultra|9.8|is a good phone but he is slowli in charging
2419|Skittelser|samsung galaxy s21 ultra|7.1|for the price i expected more
2420|hossein.sattari68|samsung galaxy s21 ultra|9.7|the best flagship 
2421|blackknight1192|samsung galaxy s21 ultra|9.9|quite happy beautiful screen great battery life awesome cameras and buttery smooth performance
2422|lorycoppola2|samsung galaxy s21 ultra|10.0|top
2423|alexis.maarten|samsung galaxy s21 ultra|9.5|i have this phone and am very happy with it
2424|maxcesar|samsung galaxy s21 ultra|10.0|improved a little more
2425|loboblanco33|samsung galaxy s21 ultra|7.7|a little disappointed compared to the comments read
2426|jesusiiucr|samsung galaxy s21 ultra|10.0|excellent phone in every way it is very complete in all areas
2427|082019proyecto.larioja|samsung galaxy s21 ultra|10.0|fantastic
2428|dantar01|samsung galaxy s21 ultra|10.0|it is expensive but by no means disappoints
2429|babinekmaciej|samsung galaxy s21 ultra|1.5|weak twlefon in relation to the price
2430|79823901|samsung galaxy s21 ultra|8.6|everything is super but a little too big
2431|salesio|samsung galaxy s21 ultra|10.0|a mobile whatever you ask for he will give you the negative the weight
2432|Spi_21|samsung galaxy s21 ultra|9.9|the best of the best
2433|josemolino94|samsung galaxy s21 ultra|9.8|a great terminal but not for all pockets
2434|Matti|samsung galaxy s21 ultra|10.0|very good
2435|anderarrasate34|samsung galaxy s21 ultra|9.4|very good experience i recommend it
2436|anonymous_264598_607ee8d5cee6f|samsung galaxy s21 ultra|10.0|the best mobile of today
2437|sam40220|samsung galaxy s21 ultra|10.0|excellent smartphone
2438|alberto-gomez-614f0401c574d|samsung galaxy s21 ultra|10.0|the phone is amazing good cameras good screen good battery 
2439|fabipppe|samsung galaxy s21 ultra|10.0|probably the best smartphone today
2440|sofi_meligeni|samsung galaxy s21 ultra|8.5|very good phone taking out the battery
2441|osadchiyvitaliyua|samsung galaxy s21 ultra|8.1|good 
2442|alexandr1984k|samsung galaxy s21 ultra|10.0|great phone for your money
2443|roberto777elproo|samsung galaxy s21 ultra|10.0|it is an excellent phone but a bit big and heavy for everyday use
2444|gamal.dujak|samsung galaxy s21 ultra|9.9|almost perfect mobile
2445|felipeleal.a|samsung galaxy s21 ultra|10.0|excellent team
2446|yhomarsantanacl|samsung galaxy s21 ultra|9.0|excellence
2447|kuznetsovmax.ru|samsung galaxy s21 ultra|10.0|top end phone but not for full price
2448|andrei560|samsung galaxy s21 ultra|9.8|excellent equipment for those who have never had a premium range
2449|titodion9520|samsung galaxy s21 ultra|8.8|great smartphone i recommend
2450|hrcc19761|samsung galaxy s21 ultra|9.5|i really like
2451|tonitin7805|samsung galaxy s21 ultra|6.7|very good but does not support 4g+olte+
2452|xatzitakis.t|samsung galaxy s21 ultra|10.0|top 
2453|alexmenounos90|samsung galaxy s21 ultra|10.0|perfect
2454|schoenau.robin|samsung galaxy s21 ultra|9.3|i am very pleased
2455|dchaop|samsung galaxy s21 ultra|8.0|excellent phone
2456|alejandro-mendez-627ee5ffa80cd|samsung galaxy s21 ultra|9.1|it is a good cell phone
2457|jordyluna_93|samsung galaxy s21 ultra|8.8|highly recommended device even after a year
2458|jeremysantana626|samsung galaxy s21 ultra|9.1|highly recommended
2459|cybercatsplay|samsung galaxy s21 ultra|8.9|it is excellent team
2460|edwinotmaro|samsung galaxy s21 ultra|10.0|one of the best on the market
2461|olzhas-tuspayev-626d106d0d4d9|samsung galaxy s21 ultra|3.2|the phone itself seems to be good but everything spoils the quality 
2462|wolfx73|samsung galaxy s21 ultra|9.6|excellent phone a year and a half working perfectly and at the level of the latest high end models
2463|luismuniz|samsung galaxy s21 ultra|7.9|just a good camera at this he excels
2464|carras.poole|samsung galaxy s21 ultra|8.8|work well done
2465|sharkietel|samsung galaxy s21 ultra|9.7|the best today nothing to do with chinese terminals
2466|javigar77|samsung galaxy s21 ultra|9.8|excellent mobile with an exceptional camera and great battery
2467|andrewhrebenyk|xiaomi 11 lite 5g ne|9.5|best phone for this price but it has one minus and nobody talks about it high screen resolution but really blurry pixels
2468|ocampoalonso9|xiaomi 11 lite 5g ne|10.0|just what most people need
2469|arnold.it|xiaomi 11 lite 5g ne|9.5|decent device for it professionals recommendable
2470|derradjiouassim97|xiaomi 11 lite 5g ne|9.5|the phone is very classy  elegant design
2471|sylvain7|xiaomi 11 lite 5g ne|8.4|good phone with resonable price and size
2472|coxygene1|xiaomi 11 lite 5g ne|9.6|good smartphone
2473|ok.luis|xiaomi 11 lite 5g ne|9.6|excellent for your price and quality
2474|ana-brisa-|xiaomi 11 lite 5g ne|8.5|it is a good cell phone
2475|j.boils.lopez|xiaomi 11 lite 5g ne|5.7|pfff for 360 a bad mobile but when it is a good mobile it is when you catch it on sale why does it always lower a lot
2476|simonforgues|xiaomi 11 lite 5g ne|7.1|good buy but could have been better
2477|am.deleglise59|xiaomi 11 lite 5g ne|9.5|efficient mid range affordable price
2478|fmsampedro1|xiaomi 11 lite 5g ne|5.0|nice but slow
2479|shakal12071983|xiaomi 11 lite 5g ne|9.2|for their lave good smart
2480|jeremy|xiaomi 11 lite 5g ne|9.0|good smartphone
2481|jordicorreopokemons|xiaomi 11 lite 5g ne|8.3|fine mobile without jack connection
2482|Greeneye|xiaomi 11 lite 5g ne|8.8|nice and light mobile
2483|JuanKa|xiaomi 11 lite 5g ne|9.9|beautiful and light design
2484|joaoluizrocha29|xiaomi 11 lite 5g ne|9.6|intermediate with performance similar to many flagships you can buy without fear 
2485|davo.mirzoyan|xiaomi 11 lite 5g ne|9.8|i bought it 3 days ago at a good price and so far i am very pleased with the purchase 
2486|mastronardomassimo|xiaomi 11 lite 5g ne|9.9|top of the range design
2487|jordimr2010|xiaomi 11 lite 5g ne|7.9|good value for money option
2488|Rudy|xiaomi 11 lite 5g ne|9.4|very good device excellent cost benefit a pity i took it at launch i ended up paying very dearly
2489|fran2691|xiaomi 11 lite 5g ne|8.5|generally compliant but may improve some aspect
2490|roosevelt275|xiaomi 11 lite 5g ne|10.0|battery lasts longer than popo x3
2491|daniel-arredondo-6343b87a299ab|xiaomi 11 lite 5g ne|9.7|an excellent cell phone when you are looking for elegance and power at an affordable price the best purchase after having the note 10s
2492|ahmed-abderrahmane-618c2d9677755|xiaomi 11 lite 5g ne|9.7|very lite phone
2493|leandrogranjaa|xiaomi 11 lite 5g ne|8.2|battery sucks
2494|DrabElephant365|xiaomi 11 lite 5g ne|9.7|cool fast beautiful comfortable
2495|davidiazarribas|xiaomi 11 lite 5g ne|4.1|bad
2496|honor|xiaomi 11 lite 5g ne|9.6|one of the best in the category
2497|michael.chendaza|xiaomi 11 lite 5g ne|9.8|a beautiful compact and powerful mobile
2498|isai15|xiaomi 11 lite 5g ne|8.9|well
2499|Casasjuan|xiaomi 11 lite 5g ne|9.0|better than expected
2500|gabriellriba|xiaomi 11 lite 5g ne|8.7|nice but powerful
2501|hugo33souer|xiaomi 11 lite 5g ne|6.4|good smartphone overall
2502|adobeadobado|xiaomi 11 lite 5g ne|4.9|does not heat boils
2503|mirkorizzato|xiaomi 11 lite 5g ne|9.9|fine very light beautiful and efficient
2504|yesidyepes3|xiaomi 11 lite 5g ne|8.3|light and powerful
2505|jasa930330|xiaomi 11 lite 5g ne|8.9|it could be better
2506|Roque|xiaomi 11 lite 5g ne|9.3|cool
2507|zamfielis|xiaomi 11 lite 5g ne|10.0|excellent for the price
2508|fabian-caytano-63ae63e979e1f|xiaomi 11 lite 5g ne|9.5|good team
2509|henry060199|xiaomi 11 lite 5g ne|9.0|the best at the level of ergonomics balanced in power more battery is needed
2510|tomasjarufeurzua|xiaomi 11 lite 5g ne|8.6|a good phone with some problems
2511|elibraty|xiaomi 11 lite 5g ne|9.3|excellent complete and good quality smartphone
2512|extremosinoxidables|xiaomi 11 lite 5g ne|8.8|it is a beautiful comfortable and elegant mobile i recommend it for someone looking for something balanced at a good price
2513|stepanemkin69|xiaomi 11 lite 5g ne|10.0|excellent for your money
2514|andydelortruizespinosa|xiaomi 11 lite 5g ne|9.4|a balanced team
2515|JoshuaHdezCampos|xiaomi 11 lite 5g ne|10.0|good phone
2516|Dani464|xiaomi 11 lite 5g ne|8.6|good phone
2517|william-cairo-pires-63a4f173a9807|xiaomi 11 lite 5g ne|9.4|beautiful and powerful
2518|confin.derlainer|xiaomi 11 lite 5g ne|9.8|good though
2519|aleksic332|xiaomi mi 10|9.8|excellent flagship phone
2520|nabilguerzou|xiaomi mi 10|9.0|very nice flagship it has everything you expect
2521|chromant|xiaomi mi 10|8.9|an overall good phone
2522|dianapaina923|xiaomi mi 10|9.4|excellent
2523|ahmad.qadr.hmaamin|xiaomi mi 10|10.0|good
2524|neki.nemanjakuc|xiaomi mi 10|9.5|very good flagship
2525|joss|xiaomi mi 10|7.7|another great xiaomi phone
2526|yohanescleon|xiaomi mi 10|9.4|its a nice overall phone
2527|quglarz|xiaomi mi 10|10.0|the best phone in 2020
2528|kiokah25|xiaomi mi 10|7.8|great 108mp camera 865 but average phone
2529|MiYaGiN|xiaomi mi 10|9.6|good terminal in every way
2530|jonathanvenon9451|xiaomi mi 10|9.6|for the price it is an excellent powerful smartphone level photos the top
2531|jonaguera|xiaomi mi 10|9.6|good power and very good photographic section
2532|marioMl|xiaomi mi 10|10.0|well the phone is simply spectacular the best mobile quality / price high end nothing to envy to those who are worth 1000
2533|nerocres|xiaomi mi 10|10.0|nice fast and fluid amazing screen
2534|legende.76|xiaomi mi 10|9.5|excellent value
2535|javier.laideal|xiaomi mi 10|10.0|amazing flagship
2536|ismaelabdrma|xiaomi mi 10|9.9|very good mobile recommended
2537|BOOKERADDD|xiaomi mi 10|10.0|i recommend it
2538|erick-gabriel-622f92c8b90d2|xiaomi mi 10|9.9|an excellent mobile even this year 2022
2539|paxulomipirulo_1983|xiaomi mi 10|8.8|very nice it is amazing
2540|baudry64|xiaomi mi 10|9.2|very good
2541|romancotgia58|xiaomi mi 10|9.1|good mobile
2542|adribaraca|xiaomi mi 10|9.7|quality price the best
2543|luicas69|xiaomi mi 10|9.1|impressive mobile for its value for money
2544|ardia1|xiaomi mi 10|9.3|very satisfied
2545|MiYaGiN|xiaomi mi 10|8.6|a great mobile but with some cons
2546|fernando3f2014|xiaomi mi 10|9.4|it is good for the price quite powerful and good screen
2547|randy-lagos-60fcc04275b97|xiaomi mi 10|10.0|good mobile
2548|adriankostyk|xiaomi mi 10|10.0|great screen and smooth operation as well as a nice camera
2549|chikprinston_1906|xiaomi mi 10|9.4|very good team very cute and excellent performance
2550|alexcuemag|xiaomi mi 10|9.8|i feel like it was a good buy
2551|klimentgeorgiev8|xiaomi mi 10|10.0|excellent mobile for daily use it performs very well in any field
2552|dayanavargasorejuela|xiaomi mi 10|10.0|excellent
2553|olidjuanma|xiaomi mi 10|9.1|for price you can not ask for more
2554|kennedypereiraalves375|xiaomi mi 10|10.0|it is a great device 
2555|stevenperdomo21|xiaomi mi 10|10.0|from another world
2556|jesus_11-cabrera|xiaomi mi 10|7.6|a good quality price cell phone
